@params:A1 Pan < Env|A1 Pan < Key|A1 Pan < LFO|A2 Pan < Env|A2 Pan < Key|A2 Pan < LFO|AEG1 < Vel|AEG1 A < Vel|AEG1 Attack|AEG1 Decay|AEG1 Exp|AEG1 Free|AEG1 Legato|AEG1 Loop|AEG1 Rel|AEG1 S Time|AEG1 Sustain|AEG2 < Vel|AEG2 A < Vel|AEG2 Attack|AEG2 Decay|AEG2 Exp|AEG2 Free|AEG2 Legato|AEG2 Loop|AEG2 Rel|AEG2 S Time|AEG2 Sustain|AMP1 < Key|AMP1 < LFO|AMP1 Level|AMP1 On/Off|AMP1 Pan|AMP2 < Key|AMP2 < LFO|AMP2 Level|AMP2 On/Off|AMP2 Pan|Detune|F1 Drive|F1 Freq|F1 Freq < Env|F1 Freq < Key|F1 Freq < LFO|F1 On/Off|F1 Res < Env|F1 Res < LFO|F1 Reso < Key|F1 Resonance|F1 To F2|F1 Type|F2 Drive|F2 Freq|F2 Freq < Env|F2 Freq < Key|F2 Freq < LFO|F2 On/Off|F2 Res < Env|F2 Res < LFO|F2 Reso < Key|F2 Resonance|F2 Slave|F2 Type|FEG1 < Vel|FEG1 A < Vel|FEG1 Attack|FEG1 Decay|FEG1 Exp|FEG1 Free|FEG1 Legato|FEG1 Loop|FEG1 Rel|FEG1 S Time|FEG1 Sustain|FEG2 < Vel|FEG2 A < Vel|FEG2 Attack|FEG2 Decay|FEG2 Exp|FEG2 Free|FEG2 Legato|FEG2 Loop|FEG2 Rel|FEG2 S Time|FEG2 Sustain|Glide Legato|Glide Mode|Glide On/Off|Glide Time|Key Error|Key Priority|Key Stretch|LFO1 Delay|LFO1 Fade In|LFO1 On/Off|LFO1 PW|LFO1 Phase|LFO1 Retrig|LFO1 Shape|LFO1 SncRate|LFO1 Speed|LFO1 Sync|LFO2 Delay|LFO2 Fade In|LFO2 On/Off|LFO2 PW|LFO2 Phase|LFO2 Retrig|LFO2 Shape|LFO2 SncRate|LFO2 Speed|LFO2 Sync|Noise Balance|Noise Color|Noise Level|Noise On/Off|Note PB Range|O1 Keytrack|O1 PW < LFO|O1 Sub/Sync|O2 Keytrack|O2 PW < LFO|O2 Sub/Sync|OSC1 < LFO|OSC1 Balance|OSC1 Detune|OSC1 Level|OSC1 Mode|OSC1 Octave|OSC1 On/Off|OSC1 PW|OSC1 Semi|OSC1 Shape|OSC2 < LFO|OSC2 Balance|OSC2 Detune|OSC2 Level|OSC2 Mode|OSC2 Octave|OSC2 On/Off|OSC2 PW|OSC2 Semi|OSC2 Shape|Octave|PB Range|PEG1 Amount|PEG1 Time|PEG2 Amount|PEG2 Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Unison Delay|Unison Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib On/Off|Vib Speed|Voices|Volume
Rhytmic Iron:0.0|0.0|-0.09375|-0.21875|0.0|0.0|0.0|0.0|0.0|0.4921875|1.0|0.0|0.0|1.0|0.8828125|1.0|0.2578125|0.0|0.0|0.1250615119934082|0.921875|1.0|0.0|0.0|0.0|0.22797735035419464|1.0|0.0|0.0|0.34375|0.5873016119003296|1.0|0.5|0.0|1.0|0.7539682388305664|1.0|0.6190476417541504|0.5|6.0|0.48222193121910095|-0.140625|0.0|-1.0|1.0|0.671875|-0.25749993324279785|0.0|0.2303149700164795|0.0|0.0|5.0|0.4047619104385376|0.640625|0.0|-0.4375|1.0|-1.0|-0.015625|0.0|0.0|0.0|0.0|0.0|0.09375|0.0|0.3984375|1.0|0.0|0.0|1.0|0.5546875|1.0|0.171875|0.46875|0.0|0.0078125|0.546875|1.0|0.0|0.0|1.0|0.5546875|1.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|0.5|0.0|0.7578125|1.0|0.484375|0.0|1.0|3.0|8.0|0.859375|0.0|0.0|0.0|1.0|0.0546875|0.4921875|1.0|3.0|23.0|0.8809523582458496|0.0|1.0|0.4841269850730896|1.0|1.0|0.0|0.5|1.0|0.0|0.5|1.0|1.0|-0.015625|1.0|0.5288674831390381|0.7578125|0.0|1.0|1.0|1.0|0.0|2.0|0.06999993324279785|0.0|0.4393749237060547|0.65625|0.0|0.0|1.0|1.0|0.0|3.0|0.0|0.5|0.0|0.6050955653190613|0.0|1.0|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.296875|0.0|0.0|0.0|1.0|0.8046875|0.0|1.0
Rhytmic Octaves Bass:0.0|0.0|0.484375|0.0|0.6428571343421936|0.9603174328804016|0.1240234375|0.0|0.22127214074134827|0.3671875|1.0|0.0|0.0|0.0|0.6302903294563293|0.8571428656578064|1.0|0.4921875|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0546875|0.4285714328289032|1.0|0.5|0.0|0.0|1.0|0.0|0.4921875|0.5|3.0|0.33827510476112366|0.6269841194152832|0.3515625|0.0|1.0|0.0|0.0|0.0|0.75|0.0|1.0|0.0|0.984375|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.3203125|0.0|0.0|0.0|0.0|0.8730158805847168|0.8730158805847168|1.0|0.0|1.0|1.0|0.8809523582458496|1.0|0.203125|0.3671875|1.0|0.5396825671195984|0.6269841194152832|1.0|0.0|0.0|0.0|0.359375|1.0|0.6349206566810608|0.0|1.0|0.0|0.453125|0.5158730149269104|2.0|0.8253968358039856|0.0|0.0|1.0|0.5158730149269104|1.0|0.0|2.0|15.0|0.484375|1.0|0.390625|0.7936508059501648|1.0|0.5|0.0|0.0|0.0|8.0|0.3125|0.0|0.0|0.125|0.0|0.0|48.0|0.5|0.0|0.8492063283920288|0.5|0.0|0.0|0.5|1.0|0.5|0.8015872836112976|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.0|0.3984375|0.8253968358039856|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.5|0.0|0.484375|0.3515625|0.21875|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2265625|0.0|0.0|0.738095223903656|0.3359375|0.3984375|0.0|0.4140625|1.0|0.375|1.0|0.6428571343421936
Rise Wobble:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.9818181991577148|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.5|0.0|0.3272727131843567|0.5636363625526428|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.7698412537574768|0.0|0.5|0.0|0.0|0.5079365372657776|1.0|0.5|0.5|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.46875|0.0|0.261904776096344|0.0|1.0|1.0|0.7539682388305664|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.579365074634552|0.0|1.0|0.0|0.0|0.0|0.8727272748947144|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.30909091234207153|0.6181818246841431|0.0|0.0|0.0|2.0|0.8181818127632141|1.0|0.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|1.0|1.0|19.0|0.761904776096344|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|16.0|0.7608274221420288|1.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|1.0|0.5|0.0|0.0|1.0|0.0|0.5|0.704135537147522|0.0|0.0|1.0|0.59375|0.0|2.0|1.0|0.0|0.5873016119003296|0.704135537147522|0.0|0.0|1.0|0.640625|0.0|1.0|0.0|0.1666666716337204|0.5|0.5987260937690735|-0.5|0.5286624431610107|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.28125|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|3.0|0.538730263710022
Rockin Me Synth:0.203125|0.0|0.296875|-0.203125|0.0|-0.296875|0.3125|0.1240234375|0.9609375|0.0|1.0|0.0|0.0|0.0|0.703125|0.8828125|1.0|0.3515625|0.078125|0.953125|0.0|1.0|0.0|0.0|0.0|0.7578125|0.5859375|1.0|0.0|0.078125|0.6428571343421936|1.0|0.3046875|0.0|-0.078125|0.7222222089767456|1.0|0.6190476417541504|0.5|6.0|0.523809552192688|0.7047610282897949|0.0|0.0|1.0|0.234375|0.0|0.359375|0.1031746044754982|0.5|1.0|1.0|0.2539682686328888|0.390625|0.0|-0.015625|1.0|0.0|0.0|0.0|0.5714285969734192|1.0|1.0|0.0|0.1240234375|1.0|1.0|1.0|1.0|0.0|0.0|0.6727272868156433|1.0|0.0|0.0|0.21875|1.0|1.0|1.0|1.0|0.0|0.0|0.6727272868156433|1.0|0.0|1.0|1.0|0.0|0.453125|0.296875|2.0|0.824999988079071|0.0|0.0|1.0|0.0|0.0|1.0|0.0|16.0|0.7301587462425232|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|16.0|0.7301587462425232|1.0|1.0|0.682539701461792|0.5|0.0|48.0|0.5|0.0|0.0|0.5|0.0|1.0|0.0|0.7734375|0.60317462682724|0.828125|1.0|0.0|1.0|0.0|0.0|2.0|0.0|0.09375|0.4761904776096344|0.8203125|1.0|-3.0|1.0|1.0|0.0|1.0|0.0|0.1666666716337204|0.23529410362243652|0.48407644033432007|0.029411792755126953|0.09375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.265625|1.0|0.0|0.7421875|0.0703125|0.046875|0.1640625|0.296875|1.0|0.40625|2.0|0.3193254768848419
Roundabout Lead:-0.03125|-0.125|-0.046875|-0.015625|0.0|-0.109375|0.3125|0.703125|0.046875|0.6727272868156433|0.0|0.0|1.0|0.0|0.1953125|1.0|0.890625|0.5|0.0|0.0703125|0.9818181991577148|1.0|0.0|0.0|0.0|0.296875|1.0|0.8984375|0.0|0.0|0.7367266416549683|1.0|0.5714285969734192|0.0|0.0|0.682539701461792|1.0|0.4921875|0.5|5.0|0.5|0.7047610282897949|0.0|0.007874011993408203|1.0|0.234375|0.0|0.359375|0.3253968358039856|0.4296875|1.0|1.0|0.2698412835597992|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.3968254029750824|0.0|0.0|0.125|0.2421875|0.0|0.6000000238418579|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.078125|1.0|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.7818182110786438|1.0|0.0|1.0|0.28125|0.296875|2.0|0.824999988079071|0.0|0.0|1.0|0.5|0.0|1.0|0.0|19.0|0.7301587462425232|1.0|0.0|0.0|1.0|0.5|0.0|1.0|4.0|18.0|0.6904761791229248|1.0|0.5|0.5|0.1640625|1.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.46875|0.4047619104385376|0.78125|0.0|0.0|1.0|0.5|0.0|1.0|0.0|0.265625|0.5317460298538208|0.953125|0.0|1.0|1.0|0.0|-12.0|1.0|0.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.1875|1.0|0.0|0.7421875|0.4765625|0.046875|0.1640625|0.296875|1.0|0.609375|0.0|0.29586663842201233
SnH Games:0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.7578125|1.0|1.0|0.248046875|0.0|0.1250615119934082|0.015625|1.0|0.0|0.0|0.0|0.22797735035419464|1.0|1.0|0.0|1.0|0.4126984179019928|1.0|0.8809523582458496|0.0|0.625|0.4285714328289032|1.0|0.3968254029750824|0.5|3.0|0.43903788924217224|1.0|0.0|0.359375|1.0|-0.1875|0.0625|0.0|0.12401574850082397|0.0|4.0|6.0|0.5555555820465088|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.01587301678955555|1.0|4.0|0.0|0.0|0.0|0.2890625|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|0.5|0.0|0.0|1.0|0.0|0.0|1.0|3.0|15.0|0.3095238208770752|1.0|0.0|0.0|1.0|1.0|0.0|1.0|3.0|18.0|0.3968254029750824|1.0|1.0|0.5476190447807312|0.34375|0.0|48.0|0.5|-0.046875|1.0|0.5|1.0|0.5546875|0.9375|1.0|0.4920634925365448|0.3046875|0.0|1.0|1.0|0.4453125|0.0|1.0|-1.0|0.0|0.5|0.5234375|0.0|0.0|1.0|1.0|0.0|2.0|0.0|0.5|0.0|0.8984375|0.029411764815449715|0.5541401505470276|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.03125|5.0|0.579365074634552
SnH Muted Keys:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9090909361839294|1.0|0.0|0.0|0.0|0.7292717099189758|1.0|1.0|0.0|0.0|0.0|0.8727272748947144|1.0|0.0|0.0|0.0|0.7292717099189758|1.0|1.0|0.0|0.0|0.920634925365448|1.0|1.0|0.0|0.0|0.8650793433189392|1.0|0.0|0.5|0.0|0.3650793731212616|0.0|0.5|0.5509350299835205|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.3650793731212616|0.0|0.5|0.5509350299835205|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.8363636136054993|1.0|0.0|0.0|0.0|0.75|1.0|1.0|0.0|0.0|0.0|0.8366492390632629|1.0|0.0|0.0|0.0|0.7578125|1.0|1.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|3.0|15.0|0.8888888955116272|1.0|0.0|0.0|1.0|0.5|0.0|0.0|3.0|19.0|0.5|1.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.5|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.5|0.5|0.5960875749588013|0.0|1.0|1.0|0.5|0.0|0.0|0.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.109375|0.109375|16.0|36.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.5873016119003296
SnH Pluck Slow Lead:0.0|0.0|0.421875|0.21875|0.0|-0.015625|0.0|0.0|0.0|0.7109375|1.0|0.0|0.0|0.0|0.6015625|0.2109375|0.6484375|0.0|0.0|0.0|0.984375|1.0|0.0|0.0|0.0|0.5498277544975281|1.0|1.0|0.0|0.0|0.7539682388305664|1.0|0.4300000071525574|0.0|0.0|0.8730158805847168|1.0|0.4300000071525574|0.5|0.0|0.3492063581943512|0.390625|0.65625|-0.5625|1.0|0.0|0.0|0.0|0.0|0.65625|5.0|6.0|0.39271652698516846|0.5|0.0|1.0|1.0|0.65625|-0.03125|0.0|0.23252953588962555|0.0|3.0|0.0|0.0|0.0|0.703125|0.0|0.0|0.0|0.0|0.671875|1.0|0.3671875|0.0|0.0|0.0|0.6015625|1.0|0.0|0.0|0.0|0.28125|1.0|0.0|0.0|1.0|0.0|1.0|0.3515625|2.0|0.5|0.0|0.3828125|1.0|1.0|0.0|1.0|1.0|13.0|0.23252953588962555|0.0|0.0|0.0|1.0|0.5|0.0|1.0|3.0|15.0|0.5|1.0|1.0|0.75|0.484375|0.0|48.0|0.5|0.0|0.5952380895614624|0.5|1.0|0.5952380895614624|-0.03125|1.0|0.5356249809265137|0.7578125|1.0|1.0|1.0|0.921875|0.0|0.0|0.0|0.0|0.5|0.828125|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.5|0.0|0.05095541477203369|0.0|0.5|0.34375|0.0625|3.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.359375|0.0|0.0|0.0|1.0|0.8828125|5.0|0.3133333623409271
Saw Complex Bass:-0.609375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6640625|1.0|0.0|0.0|0.0|0.546875|1.0|0.359375|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.2265625|1.0|0.8727272748947144|0.0|0.0|0.817460298538208|0.0|0.5|0.0|0.0|0.18897637724876404|1.0|0.5|0.484375|6.0|0.2142857164144516|1.0|0.5|0.015625|1.0|0.015625|-0.015625|-0.515625|0.658730149269104|1.0|0.0|6.0|0.3174603283405304|0.71875|0.0|0.546875|1.0|0.0|0.0|0.0|0.4375|0.0|0.0|0.3858267664909363|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5590550899505615|1.0|0.2109375|0.3858267664909363|0.0|0.0|0.4453125|0.0|0.0|0.0|0.0|0.6000000238418579|0.3046875|0.1484375|0.0|0.0|1.0|0.4140625|0.140625|2.0|0.5703125|0.0|0.125|1.0|0.71875|0.0|0.0|2.0|13.0|0.7777777910232544|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.6349206566810608|0.0078125|1.0|48.0|0.5|0.03125|0.1015625|0.5|0.03125|1.0|0.046875|1.0|0.5|0.625|0.0|-1.0|1.0|0.5078125|0.0|1.0|0.0625|1.0|0.5158730149269104|0.84375|0.0|-2.0|1.0|0.5|0.0|1.0|3.0|0.1666666716337204|0.0|0.0|0.015625|0.8917197585105896|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5390625|0.234375|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.71875|0.0|0.9047619104385376
Saw Detune Sync Lead:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.4224286377429962|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.4224286377429962|1.0|1.0|0.0|0.0|0.6269841194152832|1.0|0.453125|0.0|0.0|0.6746031641960144|1.0|0.5158730149269104|0.5|2.0|0.304195374250412|0.7063491940498352|0.0|0.7063491940498352|1.0|0.0|0.0|0.0|0.31889763474464417|0.0|1.0|2.0|0.60317462682724|0.6904761791229248|0.0|0.0|1.0|0.0|0.0|0.0|0.3359375|0.0|0.0|0.0|0.0|0.0|0.9047619104385376|1.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.0|0.817460298538208|1.0|0.0|0.0|0.0|0.359375|1.0|0.0|0.0|1.0|1.0|0.4921875|0.0|2.0|0.5|0.0|0.2890625|1.0|0.5|0.0|0.0|0.0|0.0|0.02325148694217205|0.0|0.0|0.359375|0.0|0.5|0.0|0.0|0.0|0.0|0.7222222089767456|0.0|0.5|1.0|0.4140625|0.0|48.0|0.5|0.0|0.7539682388305664|0.5|0.0|0.6428571343421936|0.0|1.0|0.5|0.8015872836112976|0.0|0.0|1.0|0.3515625|0.0|1.0|0.046875|0.0|0.5555555820465088|0.7301587462425232|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.5|-0.3046875|0.328125|0.2421875|0.2578125|0.390625|0.078125|3.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.421875|1.0|1.0|0.7063491940498352|0.6428571343421936|0.296875|0.0|0.296875|1.0|0.484375|0.0|0.46889957785606384
Saw Elegant Thick Keys:0.0|0.5|-0.5|0.0|0.5|-0.5|0.06201171875|0.171875|0.484375|0.4921875|1.0|0.0|0.0|0.0|0.7301587462425232|1.0|0.841269850730896|0.06201171875|0.171875|0.4960629940032959|0.523809552192688|1.0|0.0|0.0|0.0|0.6692913174629211|1.0|0.841269850730896|0.0|0.0|0.420634925365448|1.0|0.0|-0.03125|0.0|0.4682539701461792|1.0|1.0|0.5|4.0|0.9055117964744568|-0.7063491940498352|-0.2265625|0.0|1.0|0.0234375|0.015625|0.0|0.30708661675453186|0.0|1.0|4.0|0.9055117964744568|-0.7063491940498352|-0.2890625|0.0|1.0|0.0234375|0.03125|0.0|0.30708661675453186|0.0|1.0|0.171875|0.1953125|0.8333333134651184|0.171875|0.0|0.0|0.0|0.0|0.841269850730896|1.0|0.8253968358039856|0.171875|0.1953125|0.8333333134651184|0.171875|0.0|0.0|0.0|0.0|0.841269850730896|1.0|0.8253968358039856|0.0|1.0|1.0|0.3203125|0.0078125|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.0859375|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|14.0|0.046875|0.0|0.5|1.0|0.0|0.0|48.0|0.5|0.0|0.5793651342391968|0.5|0.0|0.5158730149269104|0.0|0.4920634627342224|0.5879364609718323|1.0|0.0|-1.0|1.0|1.0|0.0|1.0|0.0|0.5|0.4100000858306885|1.0|0.0|-1.0|1.0|0.3515625|0.0|1.0|1.0|0.5|0.0|0.0234375|0.0|0.0|0.203125|0.25|36.0|16.0|0.0|0.5|0.5|0.0|0.0|0.484375|0.0|0.0|0.0|0.738095223903656|0.06299212574958801|0.296875|0.0|0.296875|1.0|0.375|3.0|0.5276190638542175
Saw Filter Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.421875|1.0|0.0|1.0|0.0|0.125|1.0|1.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|-0.1953125|0.0|0.6904761791229248|1.0|0.5|0.0|0.0|0.8690000176429749|0.0|0.5|0.5|0.0|0.6705729365348816|-0.682539701461792|0.523809552192688|0.0|1.0|0.421875|0.0|-0.2421875|0.2539682686328888|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.828125|0.7222222089767456|0.7857142686843872|1.0|0.0|0.0|0.0|0.515625|0.0|0.1875|0.0|0.0|0.3671875|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|1.0|1.0|0.453125|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|5.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.6349206566810608|0.0|0.5|1.0|0.0|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5|0.8062499761581421|0.0|-1.0|1.0|0.3515625|0.0|1.0|0.0|1.0|0.5|0.805468738079071|0.0|-2.0|1.0|0.5|0.0|1.0|1.0|0.5|0.0|0.484375|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.234375|0.2421875|1.0|0.0|0.738095223903656|0.579365074634552|0.6746031641960144|0.0|0.658730149269104|1.0|0.484375|0.0|0.8333333134651184
Saw Punch:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.09090909361839294|1.0|0.0|0.0|0.0|0.0181818176060915|1.0|0.8181818127632141|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.4743117690086365|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.8809523582458496|0.609375|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|1.0|0.0|0.0|1.0|0.5634920597076416|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.4285714328289032|0.8062000274658203|0.0|0.0|1.0|0.59375|0.0|1.0|0.0|0.1666666716337204|0.84375|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.7901586890220642
Saw Pure Brass:0.0|0.0|0.6111111044883728|0.0|0.0|0.6746031641960144|0.18603515625|0.0|0.5039370059967041|0.3671875|1.0|0.0|0.0|0.0|0.7007874250411987|0.8571428656578064|1.0|0.18603515625|0.0|0.5039370059967041|0.3671875|1.0|0.0|0.0|0.0|0.7007874250411987|1.0|1.0|-0.375|0.3125|0.6015442609786987|1.0|0.42476189136505127|-0.4375|0.40625|0.7450945973396301|1.0|0.41682538390159607|0.5|0.0|0.4523809552192688|0.0|0.0|0.5714285969734192|1.0|0.0|0.0|0.0|0.2380952388048172|0.0|1.0|0.0|0.4126984179019928|0.796875|0.1875|0.3046875|1.0|0.0|0.0|0.0|0.0634920671582222|0.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.25|0.0|0.0|0.359375|0.7734375|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|1.0|0.0|0.5|0.359375|1.0|0.7857142686843872|0.0|0.0|1.0|0.5|0.0|1.0|0.0|4.0|0.3730158805847168|1.0|0.0|0.0|1.0|0.5|0.0|1.0|0.0|3.0|0.5|1.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5555555820465088|0.6640625|1.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.0|0.4444444477558136|0.6328125|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.5|0.0|0.484375|0.0|0.5|0.34375|0.140625|36.0|1.0|0.0|-0.390625|0.5|2.0|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.3984375|0.0|0.46875|1.0|0.5|5.0|0.4682539701461792
Saw Pure Muted Bass:0.0|0.0|0.0|0.0|0.28125|0.8333333134651184|0.18603515625|0.0|0.0|0.6984127163887024|1.0|0.0|0.0|0.0|0.2421875|0.5079365372657776|0.6349206566810608|0.375|0.0|0.0|0.421875|1.0|0.0|0.0|0.0|0.3515625|1.0|1.0|0.203125|0.0|0.4285714328289032|1.0|0.5|0.0|0.0|0.7222222089767456|0.0|0.5|0.5|0.0|0.3253968358039856|0.6904761791229248|0.2734375|0.0|1.0|0.0|0.0|0.0|0.18676181137561798|0.0|1.0|0.0|0.203125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3203125|0.0|0.0|0.1240234375|0.0|0.0|0.5714285969734192|1.0|0.0|0.0|0.0|0.5952380895614624|0.3359375|0.140625|0.3671875|1.0|0.5396825671195984|0.6269841194152832|1.0|0.0|0.0|3.0|0.359375|1.0|0.6349206566810608|0.0|1.0|0.0|0.453125|0.171875|2.0|0.8253968358039856|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.5555555820465088|0.0|0.0|0.190476194024086|0.7936508059501648|1.0|48.0|0.5|0.0|0.3095238208770752|0.5|0.0|0.0|0.0|1.0|0.5|1.0|0.0|-1.0|1.0|0.3515625|0.0|1.0|0.0|0.96875|0.5|0.0|0.0|2.0|0.0|0.0|10.0|1.0|1.0|0.5|0.0|0.484375|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2265625|0.0|0.0|0.738095223903656|0.4921875|0.3984375|0.0|0.4140625|0.0|0.375|0.0|0.9424953460693359
