@params:Body Decay|Body High-Cut|Body Low-Cut|Body Mix|Body On/Off|Body Size|Body Type|D Damping|D Mass < Key|D Pos < Key|D Pos < Vel|D Pos Abs|D Stiff < Key|D Stiffness|D Velo < Key|D Velocity|Damp Pos|Damper Gated|Damper Mass|Damper On|E Pos|E Pos < Key|E Pos < Vel|E Pos Abs|Error|Exc Damping|Exc Mass|Exc Mass < Key|Exc Mass < Vel|Exc On/Off|Exc Stiff < Key|Exc Stiff < Vel|Exc Stiffness|Exc Vel < Key|Exc Vel < Vel|Exc Velocity|Exciter Type|FEG < Vel|FEG Att < Vel|FEG Attack|FEG Decay|FEG On/Off|FEG Release|FEG Sustain|Filter Freq|Filter On/Off|Filter Reso|Filter Type|Fine Tune|Freq < Env|Freq < Key|Freq < LFO|Key Priority|LFO Delay|LFO Fade In|LFO On/Off|LFO Shape|LFO Speed|LFO Sync On|LFO SyncRate|Note PB Range|Octave|PB Range|Pickup On/Off|Pickup Pos|Porta Legato|Porta On/Off|Porta Prop|Porta Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Reso < Env|Reso < Key|Reso < LFO|S Damp < Key|S Decay < Key|S Decay Ratio|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Str Damping|Str Inharmon|Stretch|String Decay|T Mass < Key|T Mass < Vel|Term Fng Stiff|Term Fret Stiff|Term Mass|Term On/Off|Uni Delay|Uni Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib Speed|Vibrato On/Off|Voices|Volume
Steel Direct Guitar:0.5873016119003296|0.4365079402923584|0.761904776096344|0.2063492089509964|1.0|2.0|1.0|0.7142857313156128|0.0|0.0|0.0|0.0|0.0|0.5396825671195984|0.078125|0.1746031790971756|0.2380952388048172|1.0|0.420634925365448|0.0|1.0|-0.671875|-0.8125|0.0|0.0390625|0.7222222089767456|1.0|0.0|0.59375|1.0|-0.21875|-0.21875|1.0|-0.25|0.0|0.7190576195716858|3.0|0.09375|0.0|0.36220473051071167|0.6190476417541504|1.0|0.8730158805847168|0.21875|1.0|1.0|0.4960629940032959|0.0|0.5|0.875|0.265625|-0.15625|0.0|0.0|0.5|1.0|0.0|0.15748031437397003|0.0|13.0|48.0|0.0|2.0|0.0|0.9375|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|-0.15625|0.0|0.4375|0.0|0.890625|0.0|0.5|0.5|0.0|0.0|0.5275590419769287|0.0|0.5|0.796875|0.0|0.0|0.8571428656578064|0.0476190485060215|0.3333333432674408|0.0|0.5|0.5|0.0|0.0|1.0|0.5|0.5|0.296875|0.0546875|0.3984375|1.0|4.0|0.09916806221008301
Steel Picked Guitar:0.5873016119003296|0.9285714030265808|1.0|0.5|1.0|3.0|1.0|0.5|0.0|0.0|0.0|0.0|0.40625|0.2777777910232544|0.0|0.420634925365448|1.0|1.0|0.9047619104385376|0.0|0.3779527544975281|-0.34375|-0.4375|1.0|0.0|0.5158730149269104|0.5634920597076416|0.0|0.484375|1.0|0.0|0.0|0.976190447807312|-0.0625|0.75|0.3492063581943512|3.0|0.15625|0.5625|0.0|0.5517241358757019|1.0|0.6896551847457886|1.0|0.140625|1.0|0.2890625|1.0|0.5|0.7899852395057678|0.203125|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.65625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|-0.171875|0.0|0.671875|-0.265625|0.2890625|0.0|0.5|0.5|0.0|0.0|0.7086614370346069|0.5|0.5|0.6377952694892883|0.0|0.0|0.9047619104385376|0.007936508394777775|0.738095223903656|0.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.2539682686328888
Stiffpluck:0.5317460298538208|0.0|0.375|0.4126984179019928|1.0|4.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.0|0.4453125|0.5476190447807312|0.0|0.0|1.0|0.0|0.0|0.6428571343421936|0.0|0.71875|0.3333333432674408|1.0|0.0|0.0|0.0|0.568965494632721|1.0|0.5|0.6290322542190552|0.6800000071525574|0.0|0.05454545468091965|1.0|0.5|0.796875|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.03125|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.796875|0.0|0.5|0.5|0.0|0.0|0.3359375|0.5|0.5|1.0|0.0|0.0|0.5|0.5|0.8253968358039856|0.0|0.0|0.28125|1.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.3253968358039856
Strat Bright Guitar:1.0|1.0|1.0|0.5|1.0|3.0|3.0|0.5|0.0|0.0|0.0|0.0|0.609375|0.4047619104385376|-0.265625|0.2222222238779068|0.0|1.0|0.1111111119389534|1.0|0.460317462682724|-0.5625|-0.5|1.0|0.0|0.390625|0.579365074634552|-0.125|0.0|1.0|-0.5|0.5625|0.3492063581943512|0.015625|0.671875|0.3650793731212616|3.0|0.25|0.0|0.0|0.5344827771186829|1.0|0.7586206793785095|1.0|0.14000000059604645|1.0|0.265625|0.0|0.5|0.734375|0.359375|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.6015625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.515625|0.0|0.0|0.640625|-0.4375|0.1796875|0.0|0.5|0.5|0.0|0.0|0.6875|0.5|0.5|0.7294560670852661|0.0|0.0|0.5|0.5|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.34375|0.5|0.5|0.5|0.25|1.0|4.0|0.7539682388305664
Strat Hollow Guitar:0.0|0.0|0.0|0.0078125|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|-0.234375|1.0|0.0|0.375|0.4921875|0.0|0.0|1.0|0.0|0.40625|0.9047619104385376|0.0|0.46875|0.8110235929489136|3.0|0.5873016119003296|0.0703125|0.0|0.7301587462425232|1.0|0.8809523582458496|0.2578125|0.5669291615486145|1.0|0.09375|1.0|0.5|0.5317460298538208|0.1953125|0.0|2.0|0.0|0.0|0.0|2.0|0.0|0.0|17.0|48.0|0.0|2.0|1.0|0.265625|0.0|0.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.3125|0.5158730149269104|0.3203125|0.8253968358039856|0.0|0.5|0.5|0.0|0.0|0.6746031641960144|0.25|0.5|0.8976377844810486|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7109375|0.0|0.4921875|0.0|0.7936508059501648|0.5476190447807312|1.0|4.0|0.4523809552192688
Strat Muted Guitar:0.7142857313156128|1.0|0.1666666716337204|0.0|0.0|1.0|2.0|0.9603174328804016|0.0|0.0|0.0|1.0|0.0|0.15079365670681|0.0|0.1428571492433548|0.2698412835597992|1.0|0.1349206417798996|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-1.0|1.0|0.46875|-0.984375|0.5555555820465088|0.0|0.9774999618530273|0.11873015016317368|1.0|0.0|0.9921875|0.523809552192688|0.6269841194152832|1.0|0.5317460298538208|0.0|0.4099999964237213|0.0|0.3272727131843567|7.0|0.5|1.0|0.0|0.59375|2.0|0.0|0.0|1.0|0.0|0.460317462682724|0.0|14.0|48.0|0.0|2.0|1.0|0.4645669162273407|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.65625|0.3310777544975281|0.0|0.5|0.5|0.0|0.0|0.234375|0.0|0.5|0.7859867215156555|0.0|0.0|0.1031746044754982|1.0|0.9365079402923584|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.500403106212616
String Delay Pad:1.0|0.5714285969734192|0.1640625|0.3828125|1.0|1.0|0.0|0.4375|-0.1640625|0.0|0.0|0.0|0.1953125|0.0|0.0|0.203125|0.1484375|1.0|0.203125|1.0|0.21259842813014984|0.0|0.0|0.0|0.0|0.6190476417541504|0.682539701461792|-0.25|0.6666666865348816|1.0|0.0|0.03125|0.3828125|0.0|0.6269841194152832|0.3511810898780823|3.0|0.0|0.25|0.9285714030265808|0.3671875|0.0|0.8333333134651184|1.0|1.0|0.0|0.4453125|1.0|0.5|0.0|0.0|-0.4609375|2.0|0.0|0.0|1.0|0.0|0.46875|0.0|20.0|48.0|0.0|2.0|0.0|0.390625|0.0|0.0|1.0|0.453125|0.0625|0.078125|3.0|2.0|0.0|0.0|0.0|0.0|-0.3984375|0.25|0.0|0.5|0.5|0.0|0.0|1.0|0.0|0.8015872836112976|1.0|0.0|0.0|0.761904776096344|0.817460298538208|1.0|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.60317462682724|0.296875|0.0|0.296875|0.4375|1.0|4.0|0.15079365670681
String Tube Bass:0.523809552192688|0.8888888955116272|1.0|0.4476562440395355|1.0|4.0|1.0|0.2539682686328888|0.0|0.0|0.0|0.0|0.0|0.3888888955116272|0.0|0.2936508059501648|0.2777777910232544|1.0|0.4365079402923584|0.0|0.6269841194152832|0.0|0.0|0.0|0.0|0.3650793731212616|0.7142857313156128|0.0|0.15625|1.0|0.0|0.515625|0.3650793731212616|0.3125|0.796875|0.5714285969734192|1.0|0.0|0.0|0.9137930870056152|0.5555555820465088|0.0|1.0|0.9047619104385376|0.703125|1.0|0.1953125|1.0|0.5|0.0|0.0|0.0|0.0|0.1587301641702652|0.96875|0.0|4.0|0.5873016119003296|0.0|13.0|48.0|0.0|2.0|1.0|0.31496062874794006|1.0|0.0|0.0|0.3359375|0.5|0.5|4.0|0.0|0.0|0.0|0.0|-0.140625|0.390625|0.8359375|0.0|0.5|0.5|0.0|0.0|0.25196850299835205|0.40625|0.5|0.8203125|0.40625|0.375|1.0|0.9523809552192688|0.9920634627342224|0.0|0.359375|0.15625|1.0|0.0|0.0|0.5|0.3828125|0.5|0.0|0.3671875|0.0|1.0|0.1031746044754982
Strings Quarter:0.60317462682724|0.5634920597076416|0.3799999952316284|0.9920634627342224|1.0|1.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.0|0.6507936716079712|1.0|0.0|1.0|0.32283464074134827|0.0|0.0|0.0|0.0|0.6190476417541504|0.3515625|-0.25|0.6666666865348816|1.0|0.0|0.03125|0.34375|0.0|0.6269841194152832|0.3640501797199249|0.0|0.0|0.0|0.3671875|0.3671875|0.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.453125|0.234375|0.5|2.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.25|0.0|0.5|0.5|0.0|0.0|0.4453125|0.2578125|0.8015872836112976|0.5826771855354309|0.0|0.0|0.46875|0.5476190447807312|0.6269841194152832|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.5511810779571533|0.1640625|0.3515625|0.390625|0.5317460298538208|1.0|4.0|0.30158731341362
Stringswell:0.0|0.0|0.0|0.5|0.0|2.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.9682539701461792|0.0|0.0|1.0|0.0|0.53125|1.0|0.0|0.484375|0.341269850730896|1.0|0.0|0.0|0.8515625|1.0|1.0|0.4365079402923584|0.0|0.07000000029802322|1.0|0.2890625|0.0|0.5|1.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|1.0|2.0|1.0|0.625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4375|0.0|0.5|0.5|0.0|0.0|0.9375|0.5|0.5|1.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|6.0|0.7796874046325684
Strum Harp Guitar:0.8571428656578064|0.4682539701461792|0.8253968358039856|0.5634920597076416|1.0|2.0|3.0|0.5634920597076416|0.0|0.0|0.0|0.0|0.0|0.8571428656578064|0.0|0.0|0.6190476417541504|1.0|0.60317462682724|1.0|0.976190447807312|0.0|0.0|0.0|0.0|1.0|0.34375|0.0|0.59375|1.0|0.0|0.0|0.4920634925365448|0.0|0.6875|0.420634925365448|3.0|0.0|0.0|0.0|0.24137930572032928|1.0|0.5|0.35483869910240173|0.2199999988079071|1.0|0.1818181872367859|6.0|0.5|0.0|0.0|0.71875|2.0|0.5|0.5|1.0|0.0|0.6746031641960144|0.0|14.0|48.0|-1.0|2.0|1.0|0.921875|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.21875|0.0|-0.421875|0.7142857313156128|0.0|0.5|0.5|0.0|0.0|0.5873016119003296|0.171875|0.8015872836112976|1.0|0.0|0.8125|0.1428571492433548|0.5158730149269104|1.0|0.0|0.890625|1.0|1.0|1.0|0.8015872836112976|0.125|0.0|0.0|0.0|0.5317460298538208|1.0|3.0|0.06253042817115784
Sub Sharp Bass:1.0|1.0|1.0|0.4920634925365448|1.0|4.0|1.0|0.4126984179019928|0.0|0.0|0.0|0.0|0.0|0.89682537317276|0.0|0.1031746044754982|0.0714285746216774|1.0|0.5158730149269104|0.0|0.2936508059501648|-0.546875|0.0|1.0|0.0|0.4444444477558136|0.6666666865348816|0.0|0.0|1.0|0.0|0.0|0.2460317462682724|0.0|0.609375|0.4841269850730896|3.0|0.140625|0.0|0.0|0.0|1.0|1.0|1.0|0.203125|1.0|0.1796875|0.0|0.5|0.796875|-0.1875|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|1.0|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.09375|0.5|0.0|0.5|0.5|0.0|0.0|0.29921260476112366|0.5|0.5|0.7115384340286255|0.0|0.0|0.8650793433189392|0.6111111044883728|0.7301587462425232|1.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.859375
Synth String Bass:0.5634920597076416|0.6507936716079712|1.0|0.5476190447807312|1.0|3.0|1.0|0.3095238208770752|0.0|0.0|0.75|0.0|0.0|0.8888888955116272|0.828125|0.5079365372657776|0.7301587462425232|1.0|0.60317462682724|1.0|0.609375|0.0|0.0|0.0|0.0|0.380952388048172|0.8359375|0.0|0.15625|1.0|0.0|0.515625|0.3650793731212616|0.3125|0.734375|0.5555555820465088|1.0|0.0|0.0|0.579365074634552|1.0|1.0|1.0|0.1953125|0.4875372052192688|1.0|0.1818181872367859|1.0|0.5|-0.11111116409301758|0.0|0.0|0.0|0.1587301641702652|0.96875|0.0|0.0|0.5873016119003296|0.0|13.0|48.0|0.0|2.0|1.0|0.4881889820098877|1.0|0.0|0.0|0.3359375|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.328125|0.078125|0.8359375|0.0|0.34375|0.5|7.0|0.0|0.4330708682537079|0.1484375|0.5|0.90625|0.40625|0.375|1.0|0.9523809552192688|0.9920634627342224|1.0|0.359375|0.5|0.0|0.0|0.0|0.30708661675453186|0.0|0.5|0.0|0.390625|1.0|1.0|0.2698412835597992
Tarang:1.0|0.1796875|0.9682539701461792|1.0|1.0|2.0|1.0|0.421875|-0.1875|0.0|0.0|0.0|0.0|0.523809552192688|-0.2890625|0.2890625|0.6190476417541504|1.0|0.203125|0.0|0.8188976645469666|0.0|0.0|0.0|0.015625|0.6269841194152832|0.359375|-0.1640625|0.5952380895614624|1.0|0.0|0.0|0.3828125|-0.2109375|0.46875|0.17507381737232208|3.0|0.6269841194152832|0.8809523582458496|0.015625|0.0|1.0|0.3984375|1.0|0.6062992215156555|1.0|0.21259842813014984|0.0|0.5|0.523809552192688|0.5|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.046875|0.046875|0.5|2.0|0.0|0.0|0.0|0.0|0.1171875|-0.0859375|0.1953125|0.0|0.5|0.5|0.0|0.0|0.9047619104385376|0.0859375|0.5|0.7086614370346069|-0.0234375|0.0|0.453125|0.484375|0.4375|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.579365074634552|0.0|0.3671875|1.0|4.0|0.5952380895614624
Tenacious Tension:0.0|0.0|0.0|0.5|0.0|2.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|1.0|0.0|0.0|0.5|0.0|0.0|0.5|3.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|1.0|1.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|0.0|0.5|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.75|0.0|0.0|0.5|0.5|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.7917543649673462
Tension Rubber Bass:0.7063491940498352|0.9444444179534912|1.0|0.3203125|1.0|4.0|1.0|0.3203125|-0.2421875|0.0|0.0|0.0|0.0|0.46875|-0.2421875|0.3203125|0.8650793433189392|1.0|0.34375|0.0|0.787401556968689|0.0|0.0|1.0|1.0|0.6349206566810608|0.4609375|-0.1171875|0.0703125|1.0|-0.28125|0.0|0.484375|-0.109375|0.6428571343421936|0.3385826647281647|3.0|0.390625|0.5476190447807312|0.046875|0.109375|0.0|0.5079365372657776|1.0|1.0|0.0|0.0|1.0|0.5|0.6190476417541504|0.28125|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.15625|0.0|0.0|0.0|0.523809552192688|0.5|0.5|0.0|0.0|0.0|0.21875|0.0|0.390625|0.296875|0.3359375|0.0|0.5|0.5|0.0|0.0|0.2578125|0.0|0.6428571343421936|0.6771653294563293|0.0|0.421875|0.8095238208770752|0.5873016119003296|0.5|0.0|0.0|0.0|0.0|0.0|0.3671875|0.0|0.0|0.0|0.0|0.6904761791229248|1.0|4.0|0.4365079402923584
Tiny Tonal Drums:0.0|0.4921875|0.8333333730697632|1.0|0.0|2.0|0.0|0.841269850730896|0.0|0.0|0.0|0.0|0.0|0.234375|0.0|0.738095223903656|0.6190476417541504|1.0|0.0234375|1.0|1.0|0.0|0.0|0.0|0.4921875|0.9603174924850464|0.34375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.5|0.6141732335090637|3.0|0.0|0.0|0.0|0.7063491940498352|0.0|0.3671875|1.0|0.9212598204612732|1.0|0.07874015718698502|0.0|0.5|0.682539701461792|0.3203125|0.7539682388305664|2.0|0.0|0.0|0.0|4.0|0.6349206566810608|0.0|20.0|48.0|0.0|2.0|1.0|0.09375|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.46875|0.6349206566810608|0.3984375|0.0|0.5|0.5|0.0|0.0|0.2890625|0.7698413133621216|0.7857142686843872|0.7795275449752808|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|1.0|0.484375|1.0|1.0|0.8015873432159424|0.7795275449752808|0.0|0.0|0.0|0.8809523582458496|1.0|1.0|0.2222222238779068
Tuned noise:0.4453125|0.0|0.40625|0.523809552192688|1.0|4.0|1.0|0.4765625|-0.2578125|-0.8650793433189392|-0.5634920597076416|0.0|-0.40625|0.5873016119003296|-0.4140625|0.3828125|0.738095223903656|0.0|0.2890625|1.0|0.4488188922405243|-0.25|-0.484375|0.0|0.0|0.6428571343421936|0.7539682388305664|-0.25|0.6666666865348816|1.0|0.0|0.03125|0.34375|0.0|0.6269841194152832|0.37047243118286133|0.0|0.484375|0.3359375|0.0|1.0|1.0|0.5079365372657776|0.5714285969734192|0.8976377844810486|1.0|0.7086614370346069|1.0|0.5|0.0|-0.265625|0.0|2.0|0.0859375|0.03125|1.0|0.0|0.0|0.0|1.0|48.0|0.0|2.0|0.0|0.390625|0.0|0.0|0.0|0.6507936716079712|0.5|0.5|0.0|0.0|0.0|-0.125|0.0|0.0|-0.3984375|0.25|0.0|0.5|0.5|0.0|0.0|0.523809552192688|0.9682539701461792|0.8015872836112976|0.874015748500824|0.0|0.0|0.4921875|0.4296875|0.841269850730896|1.0|0.0|0.0|0.0|0.0|0.7539682388305664|0.2578125|0.4453125|0.0|0.7777777910232544|0.171875|1.0|4.0|0.1031746044754982
Upper harmonix Wah:0.9523809552192688|0.8095238208770752|0.7890625|0.2539682686328888|1.0|4.0|1.0|0.0|-0.328125|-0.421875|0.609375|0.0|0.359375|0.6875|0.0|0.5158730149269104|0.5634920597076416|0.0|0.046875|1.0|0.3174603283405304|0.671875|0.21875|0.0|0.0|0.7936508059501648|0.6111111044883728|0.65625|0.125|1.0|0.609375|0.703125|0.7857142686843872|0.0|0.578125|0.5714285969734192|1.0|0.0|0.4765625|0.9444444179534912|1.0|1.0|0.8888888955116272|1.0|0.59375|1.0|0.4296875|0.0|0.5|-0.59375|0.0|0.734375|0.0|0.007936508394777775|0.7460317611694336|1.0|0.0|0.7539682388305664|1.0|16.0|48.0|0.0|2.0|1.0|0.6062992215156555|0.0|1.0|1.0|0.1875|0.5|0.5|0.0|0.0|0.640625|0.0|0.578125|0.0|0.671875|0.046875|0.0|0.5|0.5|0.0|0.0|0.5546875|0.0|0.5|0.671875|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.5|0.5|0.5|0.5|1.0|0.5|0.0|9.0|0.09904762357473373
Upright Ambient Bass:0.7992125749588013|0.9365079402923584|0.1944444328546524|0.4409448802471161|1.0|2.0|1.0|0.9603174328804016|-0.5|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.4682539701461792|1.0|1.0|0.341269850730896|0.0|0.6746031641960144|0.0|-0.109375|0.0|0.0|1.0|1.0|-0.28125|0.0|1.0|0.46875|0.421875|0.28897637128829956|-0.265625|0.8125|0.6428571343421936|1.0|0.0|0.0|0.0|0.5862069129943848|1.0|0.4137931168079376|1.0|0.0703125|1.0|0.34947919845581055|1.0|0.5|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.380952388048172|1.0|19.0|48.0|0.0|2.0|0.0|0.0625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|1.0|0.0|0.5|0.5|0.0|0.0|0.5234375|0.0|0.5|0.84375|0.0|-0.28125|0.5|0.1111111119389534|0.682539701461792|0.0|0.0|0.0|0.0|0.0|0.5|0.5794488191604614|0.5625|0.5|0.3828125|0.20661059021949768|1.0|3.0|0.016834381967782974
Upright Basic Bass:0.7222222089767456|0.8333333134651184|0.3015872836112976|1.0|1.0|2.0|0.0|0.5476190447807312|0.0|0.0|0.0|0.0|0.0|0.682539701461792|0.0|0.0|0.6190476417541504|1.0|0.60317462682724|0.0|0.7063491940498352|0.0|0.0|0.0|0.0|0.3515625|0.5|0.0|0.5952380895614624|1.0|0.0|0.0|0.9365079402923584|0.0|0.7301587462425232|0.4486958682537079|1.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|0.7795275449752808|1.0|0.32283464074134827|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.484375|0.0|0.5|0.5|0.0|0.0|0.28125|0.579365074634552|1.0|0.5905511975288391|0.0|0.0|0.5396825671195984|0.2421875|0.3671875|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.3385826647281647|0.296875|0.0|0.296875|0.5317460298538208|1.0|4.0|0.3174603283405304
Upright Close Bass:0.8888888955116272|0.9444444179534912|1.0|0.658730149269104|1.0|4.0|1.0|0.2109375|-0.2421875|0.0|0.0|0.0|0.0|1.0|-0.2421875|0.3359375|0.8650793433189392|0.0|0.6111111044883728|0.0|1.0|-0.3515625|0.0|1.0|0.359375|0.6190476417541504|0.3671875|-0.1171875|0.0703125|1.0|-0.841269850730896|0.0|0.5555555820465088|-0.109375|0.4140625|0.4488188922405243|3.0|0.9365079402923584|0.5476190447807312|0.125|0.0|0.0|0.5079365372657776|1.0|1.0|0.0|0.0|0.0|0.5|0.7142857313156128|0.234375|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.7460317611694336|0.5|0.5|0.0|0.0|0.0|0.21875|0.0|0.375|0.2890625|1.0|0.0|0.5|0.5|0.0|0.0|0.359375|0.484375|0.6666666865348816|0.7795275449752808|0.0|0.421875|0.8095238208770752|0.5873016119003296|0.5|0.0|0.8650793433189392|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.46875|1.0|0.0|0.7047892212867737
Upright Far Bass:0.8253968358039856|0.8730158805847168|0.140625|1.0|1.0|4.0|0.0|0.5714285969734192|0.0|0.0|0.0|1.0|0.0|0.3203125|0.0|0.328125|0.265625|1.0|0.5714285969734192|1.0|0.0|0.0|0.0|1.0|0.0|0.4296875|0.738095223903656|0.0234375|0.0|1.0|0.0|0.7301587462425232|0.28125|0.0|0.60317462682724|0.39960628747940063|2.0|0.0|0.0|0.523809552192688|0.6269841194152832|1.0|0.5317460298538208|0.0|1.0|0.0|0.0|0.0|0.5|0.5873016119003296|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.4765625|0.0|0.4765625|0.0|0.5|0.5|0.0|0.0|0.4609375|0.1484375|0.7857142686843872|0.8818897604942322|0.0|0.0|0.390625|0.3828125|0.6746031641960144|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.296875|0.0|0.296875|0.5317460298538208|1.0|4.0|0.841269850730896
Velo Drive Bass:0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8267716765403748|0.0|-0.1796875|1.0|0.0|0.4609375|0.484375|-0.2578125|0.1875|1.0|0.0|0.40625|0.9047619104385376|0.0|0.5158730149269104|0.8582676649093628|3.0|0.40625|0.0703125|0.0|0.7301587462425232|1.0|0.8809523582458496|0.2578125|0.3385826647281647|1.0|0.19685038924217224|1.0|0.5|0.4296875|0.390625|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|17.0|48.0|0.0|2.0|1.0|0.34375|0.0|0.0|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.3125|0.5158730149269104|0.3203125|1.0|0.0|0.109375|0.5|7.0|0.0|0.6746031641960144|0.25|0.5|0.5984252095222473|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.5476190447807312|1.0|4.0|0.5317460298538208
