@params:A Coarse|A Fine|A Fix Freq|A Fix Freq Mul|A Fix On |A Freq<Vel|A Quantize|Ae Attack|Ae Decay|Ae Init|Ae Loop|Ae Mode|Ae Peak|Ae R < Vel|Ae Release|Ae Retrig|Ae Sustain|Algorithm|B Coarse|B Fine|B Fix Freq|B Fix Freq Mul|B Fix On |B Freq<Vel|B Quantize|Be Attack|Be Decay|Be Init|Be Loop|Be Mode|Be Peak|Be R < Vel|Be Release|Be Retrig|Be Sustain|C Coarse|C Fine|C Fix Freq|C Fix Freq Mul|C Fix On |C Freq<Vel|C Quantize|Ce Attack|Ce Decay|Ce Init|Ce Loop|Ce Mode|Ce Peak|Ce R < Vel|Ce Release|Ce Retrig|Ce Sustain|D Coarse|D Fine|D Fix Freq|D Fix Freq Mul|D Fix On |D Freq<Vel|D Quantize|De Attack|De Decay|De Init|De Loop|De Mode|De Peak|De R < Vel|De Release|De Retrig|De Sustain|Fe A Slope|Fe Amount|Fe Attack|Fe D Slope|Fe Decay|Fe End|Fe Init|Fe Loop|Fe Mode|Fe Peak|Fe R < Vel|Fe R Slope|Fe Release|Fe Retrig|Fe Sustain|Filt < Key|Filt < LFO|Filt < Vel|Filter Circuit - BP/NO/Morph|Filter Circuit - LP/HP|Filter Drive|Filter Freq|Filter Morph|Filter On|Filter Res|Filter Slope|Filter Type|Glide On|Glide Time|LFO < Pe|LFO < Vel|LFO Amt|LFO Amt A|LFO Amt B|LFO Dst B|LFO On|LFO R < K|LFO Range|LFO Rate|LFO Retrigger|LFO Sync|LFO Type|Le Attack|Le Decay|Le End|Le Init|Le Loop|Le Mode|Le Peak|Le R < Vel|Le Release|Le Retrig|Le Sustain|Osc-A < LFO|Osc-A < Pe|Osc-A Feedb|Osc-A Lev < Key|Osc-A Lev < Vel|Osc-A Level|Osc-A On|Osc-A Phase|Osc-A Retrig|Osc-A Wave|Osc-B < LFO|Osc-B < Pe|Osc-B Feedb|Osc-B Lev < Key|Osc-B Lev < Vel|Osc-B Level|Osc-B On|Osc-B Phase|Osc-B Retrig|Osc-B Wave|Osc-C < LFO|Osc-C < Pe|Osc-C Feedb|Osc-C Lev < Key|Osc-C Lev < Vel|Osc-C Level|Osc-C On|Osc-C Phase|Osc-C Retrig|Osc-C Wave|Osc-D < LFO|Osc-D < Pe|Osc-D Feedb|Osc-D Lev < Key|Osc-D Lev < Vel|Osc-D Level|Osc-D On|Osc-D Phase|Osc-D Retrig|Osc-D Wave|PB Range|Pan < Key|Pan < Rnd|Panorama|Pe A Slope|Pe Amount|Pe Amt A|Pe Amt B|Pe Attack|Pe D Slope|Pe Decay|Pe Dst B|Pe End|Pe Init|Pe Loop|Pe Mode|Pe On|Pe Peak|Pe R < Vel|Pe R Slope|Pe Release|Pe Retrig|Pe Sustain|Shaper Drive|Shaper Mix|Shaper Type|Spread|Time|Time < Key|Tone|Transpose|Volume
Muted Soft Shimmer Pad:0.0|995.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.6000000238418579|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.675000011920929|3.0|1.0|9.0|0.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.15068493783473969|0.27397260069847107|1.0294698427060212e-07|0.5397940278053284|0.0|0.8813559412956238|0.0|0.675000011920929|3.0|0.06779661029577255|0.0|4.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.59375|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6796875|3.0|1.0|0.0|945.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.609375|0.8904109597206116|1.0294698427060212e-07|0.5397940278053284|0.0|0.5254237055778503|0.0|0.675000011920929|3.0|0.3050847351551056|4.0|8.0|0.8500000238418579|0.0|0.8219178318977356|0.0|0.0|0.0|1.0|1.0|0.0|0.44437751173973083|1.0|3.0|0.5593220591545105|2.0|0.0|-9.0|0.0|0.0|0.0|0.44437751173973083|0.0|1.0|0.20924243330955505|1.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.1190476194024086|100.0|100.0|0.0|1.0|0.0|0.0|100.0|1.0|3.0|5.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|1.0|1.0|0.0|0.0|35.0|1.0|1.0|0.0|1.0|7.0|1.0|1.0|0.0|0.0|0.0|1.0294698427060212e-07|0.0|0.0|1.0|7.0|1.0|1.0|0.0|0.0|35.0|0.976190447807312|1.0|0.0|1.0|7.0|1.0|1.0|0.0|0.0|0.0|0.5476190447807312|1.0|0.0|1.0|7.0|5.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.5814281105995178|0.0|0.0|12.0|0.5397940278053284|0.0|0.0|12.0|0.0|1.0|0.35557058453559875|3.0|0.0|-4.6875|100.0|0.0|97.0|0.0|0.0|0.699999988079071|12.0|0.3730158805847168
Muted Upper Sweep Pad:1.0|0.0|0.36010706424713135|1.0|1.0|0.0|1.0|0.20454545319080353|0.6704545617103577|1.0294698427060212e-07|0.5397940278053284|0.0|0.890625|0.0|0.7953125238418579|3.0|1.0|7.0|1.0|3.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.40909090638160706|1.0294698427060212e-07|0.5397940278053284|0.0|1.0294698427060212e-07|0.0|0.9431818127632141|3.0|1.0|1.0|0.0|0.36010706424713135|1.0|1.0|0.0|1.0|0.20454545319080353|0.6704545617103577|1.0294698427060212e-07|0.5397940278053284|0.0|0.890625|0.0|0.7953125238418579|3.0|1.0|0.0|993.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.40909090638160706|1.0294698427060212e-07|0.5397940278053284|0.0|1.0294698427060212e-07|0.0|0.9431818127632141|3.0|1.0|4.0|0.0|0.0|0.0|0.8068181872367859|0.0|0.0|0.5397940278053284|0.0|1.0|0.0|0.9999999403953552|1.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9999999403953552|0.0|0.0|0.0|1.0|4.0|0.0|0.6954242587089539|0.0|0.0|0.10599999874830246|100.0|100.0|0.0|1.0|0.0546875|0.0|86.3203125|0.0|3.0|2.0|0.0|0.5789896845817566|1.0|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|46.0|0.65625|1.0|0.0|0.0|22.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|46.0|0.640625|1.0|0.0|0.0|22.0|12.0|0.0|0.0|0.0|0.5625|1.0|100.0|100.0|0.9546259045600891|1.0|1.0|22.0|-48.0|-48.0|0.5397940278053284|0.0|1.0|48.0|0.0|1.0|0.9772727489471436|3.0|-48.0|0.0|100.0|0.0|96.0|0.0|3.0|0.8897637724876404|0.0|0.3174603283405304
Nasal Chorus Keys:1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.5476464033126831|0.7076317071914673|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.7808219194412231|3.0|1.0|2.0|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.5476464033126831|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|3.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.5476464033126831|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.9589040875434875|3.0|1.0|16.0|0.0|0.0|2.0|0.0|0.0|1.0|0.5476464033126831|0.9064421653747559|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.8904109597206116|3.0|1.0|4.0|37.0|0.0|0.0|0.48543182015419006|0.0|0.10000000149011612|0.5397940278053284|0.0|0.4067796468734741|0.0|0.4881889820098877|1.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4881889820098877|0.0|1.0|0.20000000298023224|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.079365074634552|100.0|100.0|0.0|1.0|0.140625|0.0|91.28125|1.0|3.0|0.0|0.0|0.5672949552536011|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|0.47457626461982727|0.0|1.0|3.0|1.0|1.0|1.0|0.0|0.0|20.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|4.0|20.0|0.8897637724876404|1.0|0.0|1.0|3.0|1.0|1.0|0.0|45.0|20.0|0.28125|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|78.0|0.4409448802471161|1.0|0.0|1.0|0.0|12.0|0.0|0.0|0.0|0.0|0.21000003814697266|100.0|100.0|0.0|1.0|0.35678979754447937|0.0|0.0|-41.0|0.5397940278053284|0.0|1.0|-28.0|0.0|1.0|0.35557055473327637|3.0|0.0|0.0|100.0|0.0|42.0|0.0|-6.0|0.7222222089767456|0.0|0.4566929042339325
Nasal Formant Lead:8.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.7025569677352905|0.6198298931121826|0.007812505587935448|0.2890625|0.0|0.8049780130386353|0.0|0.453125|5.0|0.6499998569488525|3.0|2.0|0.0|0.20311042666435242|4.0|0.0|0.0|0.0|0.0|0.7438853979110718|1.0294698427060212e-07|0.7265625|0.0|1.0|0.0|0.4749999940395355|3.0|1.0|29.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.0|1.0|1.0294698427060212e-07|0.421875|0.0|1.0|0.0|0.921875|3.0|1.0294698427060212e-07|0.0|0.0|0.6062992215156555|4.0|0.0|0.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|4.0|0.0|0.5|0.0|0.46642789244651794|0.0|0.0|0.5397940278053284|0.0|0.0|0.0|0.7559055089950562|0.35557055473327637|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7559055089950562|0.0|1.0|0.6154577732086182|0.0|4.0|1.0|0.46875|1.0|0.0|0.0753968209028244|100.0|100.0|0.0|1.0|0.0|0.0|103.0|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|1.0|0.0|0.0|53.0|17.0|0.9527559280395508|1.0|0.0|1.0|0.0|1.0|0.0|0.0|53.0|-1.0|0.8582677245140076|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.7795275449752808|0.0|0.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.7952755689620972|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.7265625|1.0|0.326365202665329|0.0|0.0|-48.0|0.5397940278053284|0.0|1.0|-48.0|0.0|1.0|1.0|7.0|0.0|0.0|100.0|0.0|0.0|0.0|0.0|0.25|-12.0|0.7063491940498352
Nasal Pitch Scoop Pad:1.0|6.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.46875|0.9066249132156372|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.796875|3.0|1.0|7.0|1.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.46875|0.8732765913009644|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.734375|3.0|1.0|20.0|6.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.46875|0.8732765913009644|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.7265625|3.0|1.0|5.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.46875|0.9066249132156372|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.75|3.0|1.0|4.0|0.0|0.0|0.0|0.5814281105995178|0.0|0.10000000149011612|0.5397940278053284|0.0|1.0|0.0|0.7408277988433838|0.35557055473327637|3.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.7408277988433838|0.0|1.0|0.2857142686843872|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.009999999776482582|100.0|100.0|0.0|1.0|0.0|1.0|47.49800109863281|1.0|3.0|2.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.6614173054695129|1.0|0.0|1.0|0.0|1.0|1.0|41.0|0.0|0.0|0.7952755689620972|1.0|0.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.4597582221031189|0.0|0.0|12.0|0.5397940278053284|0.0|1.0|-9.0|0.0|1.0|0.35557055473327637|3.0|0.0|0.0|100.0|0.0|30.0|0.0|0.0|0.4000000059604645|0.0|0.3937007784843445
Nasal Tines:0.0|990.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.21590909361839294|0.8863636255264282|0.671875|0.5397940278053284|0.0|1.0|6.0|0.6477272510528564|3.0|0.78125|10.0|0.0|988.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.75|0.6818181872367859|0.84375|0.6171875|1.0|1.0|5.0|0.4431818127632141|3.0|0.875|1.0|13.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.11363636702299118|0.7386363744735718|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|3.0|0.6136363744735718|3.0|0.65625|2.0|18.0|0.3499999940395355|5.0|0.0|0.0|1.0|0.3295454680919647|1.0|1.0|0.5397940278053284|0.0|0.828125|5.0|0.5681818127632141|3.0|0.75|4.0|57.0|0.8179625868797302|0.0|1.0|0.0|0.7780634760856628|0.5397940278053284|0.0|1.0|3.0|0.1825396716594696|0.8068181872367859|3.0|0.0|0.0|0.0|60.0|0.0|0.0|0.0|0.1825396716594696|0.0|1.0|0.5158730149269104|0.0|4.0|0.0|0.6954242587089539|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.0234375|0.0|84.58200073242188|1.0|3.0|0.0|0.34090909361839294|0.5681818127632141|0.078125|1.0|0.5397940278053284|0.0|0.109375|0.0|1.0|3.0|0.078125|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|22.0|1.0|0.0|9.0|-50.0|47.0|0.421875|1.0|0.0|0.0|22.0|1.0|1.0|0.0|0.0|35.0|1.0|1.0|0.0|0.0|22.0|1.0|0.0|4.0|0.0|31.0|0.6015625|1.0|0.0|0.0|22.0|12.0|0.0|0.0|0.0|1.0|0.07936513423919678|100.0|100.0|0.46875|1.0|0.5625|0.0|0.0|-24.0|0.5397940278053284|0.0|1.0|0.0|0.0|1.0|0.1015625|3.0|0.0|-6.375|100.0|0.0|0.0|0.0|1.0|1.0|-12.0|0.341269850730896
Neaww Bass:1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.19685038924217224|0.5|0.0|0.5397940278053284|0.0|1.0|0.0|0.4834335446357727|3.0|0.90625|6.0|3.0|5.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.15909090638160706|0.6328125|1.0|0.5397940278053284|0.0|0.578125|0.0|0.4834335446357727|3.0|0.25|5.0|5.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.581428050994873|0.0|0.5397940278053284|0.0|1.0|0.0|0.4834335446357727|3.0|1.0|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.581428050994873|0.0|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|0.0|100.0|0.0|4.0|0.6363636255264282|1.0|0.0|0.5397940278053284|0.0|1.0|0.0|0.0|0.46590909361839294|3.0|0.3125|0.0|0.0|60.0|0.0|4.0|0.0|0.0|0.0|1.0|0.704365074634552|0.0|0.0|1.0|0.47600001096725464|1.0|0.0|0.06031746044754982|100.0|100.0|0.0|1.0|0.0|0.0|64.0|0.0|3.0|2.0|0.034090906381607056|0.6136363744735718|0.0|0.0|0.5397940278053284|0.0|0.859375|0.0|0.35557058453559875|3.0|0.4296875|1.0|1.0|0.0|0.0|70.0|1.0|1.0|40.0|1.0|19.0|1.0|1.0|0.0|0.0|0.0|0.6746031641960144|1.0|80.0|1.0|22.0|1.0|1.0|0.0|0.0|70.0|0.6602182388305664|1.0|54.0|1.0|19.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|0.07936513423919678|100.0|100.0|0.0|1.0|0.5909090638160706|0.0|0.0|-7.0|0.5397940278053284|0.0|1.0|-5.0|0.0|1.0|0.35557058453559875|3.0|-1.0|12.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.6349206566810608
Nebulae Keys:4.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.6022727489471436|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|0.6953125|3.0|1.0294698427060212e-07|9.0|0.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.796875|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.671875|3.0|0.984375|1.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.5|0.671875|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|0.4495570659637451|3.0|1.0|8.0|235.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6875|3.0|1.0|4.0|0.0|0.0|0.0|0.5814281105995178|0.0|0.0|0.5397940278053284|4.0|1.0|0.0|1.0|0.35557058453559875|3.0|0.0|0.0|1.0|0.0|0.0|0.0|24.0|1.0|0.75|1.0|0.7421875|1.0|4.0|0.0|0.5397939682006836|0.0|0.0|1.0|100.0|100.0|1.0|1.0|0.0|1.0|71.56349182128906|1.0|5.0|5.0|0.0|1.0|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|1.0|3.0|1.0|0.0|0.0|0.0|0.0|67.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|67.0|0.8095238208770752|1.0|0.0|1.0|22.0|0.0|0.0|0.0|0.0|67.0|0.230158731341362|1.0|0.0|1.0|0.0|0.0|1.0|18.0|0.0|67.0|0.3968254029750824|1.0|0.0|1.0|14.0|5.0|0.0|0.0|0.0|0.0|0.8253967761993408|100.0|100.0|0.4296875|1.0|0.15625|0.0|0.0|12.0|0.5397940278053284|4.0|1.0|48.0|0.0|1.0|0.35557058453559875|3.0|0.0|0.0|100.0|0.0|59.0|58.0|0.0|0.75|0.0|0.390625
Noise Hit Attack:1.0|0.0|0.8140000104904175|4.0|0.0|0.0|1.0|0.0|0.5859375|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.5703125|3.0|0.007812505587935448|2.0|1.0|0.0|0.6959999799728394|4.0|0.0|0.0|1.0|0.0|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.34375|3.0|0.9921875|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.12328767031431198|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.3671875|3.0|0.171875|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|4.0|4.0|0.0|0.0|0.5814281105995178|0.0|0.10000000149011612|0.5397940278053284|0.0|1.0|0.0|0.9999999403953552|0.35557055473327637|3.0|0.5|3.0|0.0|16.0|0.0|0.0|0.0|0.9999999403953552|0.0|1.0|0.3996138572692871|1.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.5|100.0|100.0|0.0|0.0|0.0|0.0|10.0|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|1.0|1.0|0.0|0.0|100.0|1.0|1.0|0.0|1.0|20.0|1.0|1.0|0.0|0.0|2.0|1.0|1.0|0.0|1.0|7.0|1.0|1.0|0.0|0.0|1.0|0.920634925365448|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0294698427060212e-07|0.0|0.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|100.0|100.0|0.0|1.0|0.5814281105995178|0.0|0.0|12.0|0.5397940278053284|0.0|0.0|12.0|0.0|1.0|0.35557055473327637|3.0|0.0|3.0|83.0|1.0|0.0|0.0|0.0|0.699999988079071|0.0|0.6428571343421936
Noise Perc Percussion:7.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.6541807055473328|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|0.35557055473327637|3.0|1.0294698427060212e-07|7.0|1.0|0.0|0.546000063419342|4.0|0.0|0.0|1.0|0.0|0.9016203880310059|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|1.0|3.0|1.0294698427060212e-07|11.0|23.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.6239646673202515|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|0.35557055473327637|3.0|1.0294698427060212e-07|4.0|109.0|1.0|5.0|1.0|0.0|1.0|0.0|0.5713419914245605|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|1.0|3.0|1.0294698427060212e-07|4.0|91.0|0.0|0.0|0.234375|0.0|0.0|0.5397940278053284|4.0|1.0|-7.0|0.7301587462425232|1.0|3.0|0.0|0.0|0.0|22.0|0.0|0.0|0.0|0.7301587462425232|0.015625|1.0|0.0496031753718853|0.0|4.0|0.0|0.5397939682006836|0.0|0.0|0.6380000114440918|100.0|100.0|0.0|1.0|0.0|1.0|127.0|1.0|3.0|5.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|4.0|1.0|0.0|0.35557058453559875|3.0|1.0|1.0|1.0|0.0|0.0|75.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|99.0|0.0|75.0|0.21259842813014984|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|66.0|0.0|1.0|1.0|0.0|1.0|22.0|2.0|19.0|28.0|0.0|0.0|0.0|100.0|100.0|0.0|1.0|0.2578125|0.0|0.0|12.0|0.5397940278053284|0.0|0.0|48.0|0.0|1.0|0.35557058453559875|3.0|3.0|-12.0|100.0|1.0|0.0|1.0|0.0|0.6507936716079712|0.0|0.65625
Noise Slow Sweep Pad:0.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.25|0.9573142528533936|1.0294698427060212e-07|0.5397940278053284|0.0|0.5600000023841858|0.0|0.675000011920929|3.0|0.8399999737739563|1.0|16.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.17499999701976776|0.9786571860313416|1.0294698427060212e-07|0.5397940278053284|0.0|0.47999998927116394|0.0|0.574999988079071|3.0|0.5600000023841858|16.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.44999998807907104|1.0|1.0294698427060212e-07|0.5397940278053284|0.0|0.8399999737739563|0.0|0.44999998807907104|3.0|0.7599999904632568|20.0|0.0|0.20311042666435242|4.0|0.0|0.0|1.0|0.3499999940395355|0.9359713196754456|1.0294698427060212e-07|0.5397940278053284|0.0|0.6600000262260437|0.0|0.574999988079071|3.0|0.7200000286102295|4.0|75.0|0.875|0.0|1.0|0.0|0.015625|0.5397940278053284|0.0|0.9140625|100.0|0.6218762993812561|0.824999988079071|3.0|1.0|26.0|0.0|42.0|0.0|0.0|0.0|0.6218762993812561|0.0|1.0|0.6363636255264282|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|1.0|100.0|100.0|0.0|1.0|0.0|1.0|107.69599914550781|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557055473327637|3.0|1.0|1.0|1.0|0.0|0.0|0.0|0.8818897604942322|1.0|0.0|1.0|19.0|1.0|1.0|0.0|21.0|41.0|0.9049424529075623|1.0|0.0|1.0|20.0|1.0|1.0|0.0|0.0|31.0|1.0|1.0|16.0|1.0|19.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|23.0|1.0|20.0|5.0|26.0|31.0|0.0|0.0|-0.16535432636737823|100.0|100.0|0.0|1.0|1.0|0.0|0.0|-3.0|0.5397940278053284|0.0|0.0|0.0|31.0|1.0|0.35557055473327637|3.0|-26.0|0.0|100.0|0.0|100.0|100.0|26.0|0.9800000190734863|12.0|0.8188976645469666
Noisy Fourth Beat Pad:2.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.7086614370346069|0.8437500596046448|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.8984375|3.0|0.46875|6.0|9.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.4484498202800751|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|-22.0|0.8515625|3.0|0.34375|5.0|0.0|0.4345880150794983|4.0|0.0|-54.6875|1.0|0.8828125|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|2.0|1.0|0.0|1.0|7.0|0.3125|0.0|0.0|0.0060000112280249596|0.0|0.0|0.0|1.0|0.265625|0.578125|1.0294698427060212e-07|0.5397940278053284|2.0|0.859375|-31.0|0.9140625596046448|5.0|0.1875|4.0|62.0|0.4431818127632141|0.0|0.7716535329818726|0.15625|0.125|0.3828125|2.0|0.46875|29.0|0.24409449100494385|0.6640625|2.0|0.0625|0.0|1.0|22.0|0.0|0.0|0.0|0.24409449100494385|0.0|1.0|0.3122606873512268|0.0|4.0|0.0|0.5397939682006836|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.0|1.0|95.25|1.0|3.0|6.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|1.0|0.0|0.0|0.0|31.0|1.0|1.0|0.0|1.0|22.0|1.0|0.0|70.0|0.0|42.0|0.3650793731212616|1.0|0.0|1.0|22.0|0.0|0.0|42.0|0.0|-80.0|0.6349206566810608|1.0|0.0|1.0|20.0|0.0|1.0|0.0|0.0|0.0|0.4682539701461792|1.0|0.0|1.0|0.0|2.0|19.0|27.0|0.0|0.0|0.2857142686843872|100.0|100.0|0.578125|1.0|0.359375|0.0|0.0|-6.0|0.3671875|2.0|1.0|27.0|0.0|1.0|0.35557058453559875|3.0|3.0|-7.125|100.0|1.0|0.0|3.0|0.0|0.699999988079071|0.0|0.682539701461792
